buggy,Requirement ID,Project name,dataset,date,measurementDateName,DA_ACT,DA_CND,DA_CNT,DA_IMP,DA_INC,DA_OPT,DA_SRC,DA_WKP,EX_DIR,EX_VRB,EX_SBJ,EX_RDS,EX_ACD,EX_AMG,EX_ICP,EX_CNS,EX_ENT,IT_POL,IT_SUB,EX_COD,CM_NNS,CM_PNS,CM_ONS
"1","HBASE-16892","HBASE","apachejit","2016-10-20","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","0","0","0","0","7","12","46.23","0.12962962962962962","0","0","42","5","0.3181818181818182","0.4772727272727273","False","0","0","0"
"0","HBASE-16893","HBASE","apachejit","2017-03-01","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","1","0","0","3","6","-11.27","0.10344827586206896","0","0","26","3","0.0","0.0","False","0","0.0","0"
"0","HBASE-16929","HBASE","apachejit","2016-10-21","OneSecondBeforeFirstAssignmentDate","14","1","0","0","0","0","22","0","0","14","27","1.7","0.06965174129353234","0","0","105","8","-0.3","0.5333333333333334","True","0","0","0"
"0","HBASE-16932","HBASE","apachejit","2016-10-24","OneSecondBeforeFirstAssignmentDate","4","0","0","1","0","0","0","0","0","4","9","87.42","0.125","1","0","28","1","0.0625","0.48750000000000004","False","0","0","0"
"0","HBASE-16937","HBASE","apachejit","2016-10-24","OneSecondBeforeFirstAssignmentDate","6","2","0","0","0","2","0","0","0","6","7","55.24","0.16216216216216217","0","1","33","1","0.19999999999999998","0.3","False","0","0","0"
"1","HBASE-16939","HBASE","apachejit","2016-10-25","OneSecondBeforeFirstAssignmentDate","5","3","0","1","0","0","0","0","0","5","29","25.15","0.03676470588235294","1","0","82","2","0.05588474025974022","0.5925324675324675","True","0","0","0"
"1","HBASE-16941","HBASE","apachejit","2016-10-25","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","2","0","0","2","5","87.72","0.08","0","0","19","1","0.0","0.0","False","0","0","0"
"1","HBASE-16942","HBASE","apachejit","2016-10-25","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","0","0","0","0","3","5","70.8","0.14285714285714285","0","0","19","1","0.8","0.9","False","0","0","0"
"0","HBASE-16944","HBASE","apachejit","2016-10-25","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","5","53.37","0.2","0","0","19","1","-0.8","0.9","False","0","0","0"
"1","HBASE-16945","HBASE","apachejit","2016-10-28","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","0","0","0","5","7","40.69","0.20833333333333334","0","0","22","0","-0.25","0.4","False","0","0","0"
"1","HBASE-1695","HBASE","apachejit","2009-07-24","OneSecondBeforeFirstAssignmentDate","15","0","0","0","0","0","0","0","3","15","23","61.73","0.16304347826086957","0","0","77","6","0.0875","0.5125000000000001","False","0","0","0"
"0","HBASE-16950","HBASE","apachejit","2016-10-27","OneSecondBeforeFirstAssignmentDate","2","0","0","0","0","0","0","0","0","2","5","81.63","0.125","0","0","15","0","-0.23076923076923078","0.46153846153846156","False","0","0","0"
"1","HBASE-16952","HBASE","apachejit","2016-10-27","OneSecondBeforeFirstAssignmentDate","13","0","0","0","0","0","1","0","0","13","18","50.63","0.14942528735632185","0","0","62","6","0.13166666666666668","0.295","False","0","0","0"
"0","HBASE-16954","HBASE","apachejit","2016-10-27","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","2","0","0","0","3","10","69.48","0.046875","0","0","31","4","0.0","0.0","False","0","0.0","0"
"0","HBASE-16956","HBASE","apachejit","2016-10-27","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","0","5","8","69.48","0.14705882352941177","0","0","31","2","0.0","1.0","False","0","0","0"
"1","HBASE-16960","HBASE","apachejit","2016-10-28","OneSecondBeforeFirstAssignmentDate","6","2","0","0","0","0","0","0","0","6","7","48.3","0.1935483870967742","0","0","29","0","0.0","0.0","False","2","0.25","1"
"1","HBASE-16964","HBASE","apachejit","2016-10-28","OneSecondBeforeFirstAssignmentDate","22","4","0","5","0","0","0","0","0","22","31","50.46","0.14864864864864866","0","0","124","0","0.095","0.6483333333333332","False","0","0","0"
"1","HBASE-16968","HBASE","apachejit","2016-10-30","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","1","0","0","0","6","16","70.39","0.11538461538461539","0","0","47","2","0.3","0.44166666666666665","False","0","0","0"
"0","HBASE-16969","HBASE","apachejit","2016-10-29","OneSecondBeforeFirstAssignmentDate","8","2","0","2","0","0","0","0","0","8","19","1.5","0.08247422680412371","1","0","60","1","-0.5","0.2","True","0","0","0"
"0","HBASE-16972","HBASE","apachejit","2016-10-31","OneSecondBeforeFirstAssignmentDate","10","2","2","2","0","0","0","0","1","10","44","-25.11","0.043859649122807015","0","0","118","13","-0.24621212121212127","0.7007575757575757","True","0","0","0"
"0","HBASE-16975","HBASE","apachejit","2016-10-31","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","1","0","0","5","27","-177.12","0.04807692307692308","0","0","45","7","-0.3741666666666667","0.5599999999999999","True","0","0","0"
"0","HBASE-16977","HBASE","apachejit","2016-10-31","OneSecondBeforeFirstAssignmentDate","4","1","0","1","0","0","0","0","0","4","11","57.98","0.09090909090909091","1","0","40","2","-0.25","0.6","False","0","0","0"
"0","HBASE-1698","HBASE","apachejit","2009-07-24","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","0","0","0","0","8","18","69.99","0.1095890410958904","0","0","59","3","0.0","0.44999999999999996","True","0","0","0"
"1","HBASE-16981","HBASE","apachejit","2016-11-01","OneSecondBeforeFirstAssignmentDate","14","1","0","0","0","0","0","0","0","14","29","71.85","0.10852713178294573","0","0","114","15","-0.05178571428571428","0.25357142857142856","False","0","0","0"
"1","HBASE-16982","HBASE","apachejit","2016-11-01","OneSecondBeforeFirstAssignmentDate","24","4","0","2","0","0","1","0","0","24","51","42.92","0.0995850622406639","1","0","185","7","0.03270007770007772","0.48163558663558653","False","0","0","0"
"0","HBASE-16983","HBASE","apachejit","2016-11-01","OneSecondBeforeFirstAssignmentDate","11","0","0","0","0","1","10","0","0","11","42","-85.89","0.06707317073170732","1","0","86","7","-0.24166666666666667","0.4648148148148148","True","0","0.0","0"
"0","HBASE-16984","HBASE","apachejit","2016-11-01","OneSecondBeforeFirstAssignmentDate","8","0","0","1","0","1","0","0","0","8","11","71.14","0.21621621621621623","0","0","34","3","0.1","0.2","False","0","0","0"
"1","HBASE-16989","HBASE","apachejit","2016-11-04","OneSecondBeforeFirstAssignmentDate","14","1","0","2","0","0","10","0","0","14","40","19.33","0.05907172995780591","0","0","139","7","-0.02500000000000001","0.3","True","1","0.07692307692307693","1"
"1","HBASE-16991","HBASE","apachejit","2016-11-02","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","0","0","0","5","7","39.5","0.1724137931034483","1","0","26","1","0.0","0.0","False","0","0","0"
"1","HBASE-16993","HBASE","apachejit","2016-11-08","OneSecondBeforeFirstAssignmentDate","14","1","0","0","0","0","11","0","2","14","165","-194.45","0.01925722145804677","0","0","278","33","0.1","0.72","True","3","0.21428571428571427","1"
"1","HBASE-16995","HBASE","apachejit","2016-11-02","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","5","57.77","0.16129032258064516","0","0","27","2","0.0","0.0","False","0","0","0"
"0","HBASE-16996","HBASE","apachejit","2016-11-02","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","2","3","0","3","8","13","54.22","0.11267605633802817","0","0","51","0","0.21212121212121213","0.7811447811447811","True","0","0","0"
"1","HBASE-16998","HBASE","apachejit","2016-11-16","OneSecondBeforeFirstAssignmentDate","11","0","0","0","0","0","0","0","2","11","10","33.75","0.22916666666666666","0","0","41","1","0.0","0.0","False","0","0","0"
"1","HBASE-16999","HBASE","apachejit","2016-11-17","OneSecondBeforeFirstAssignmentDate","7","0","0","0","0","1","0","0","0","7","16","37.6","0.1111111111111111","1","0","50","3","0.0","0.75","False","0","0","0"
"1","HBASE-17000","HBASE","apachejit","2016-11-08","OneSecondBeforeFirstAssignmentDate","5","0","0","1","0","0","0","0","1","5","10","67.04","0.11363636363636363","0","0","38","1","0.2","0.2","False","0","0","0"
"1","HBASE-17001","HBASE","apachejit","2016-12-07","OneSecondBeforeFirstAssignmentDate","4","1","0","0","0","0","0","0","0","4","7","7.52","0.12903225806451613","0","0","26","1","0.0","0.1","False","0","0","0"
"1","HBASE-17002","HBASE","apachejit","2017-02-24","OneSecondBeforeFirstAssignmentDate","8","0","0","2","0","0","3","1","0","8","19","50.16","0.10666666666666667","2","0","63","2","0.2","0.5145833333333334","False","0","0","0"
"0","HBASE-17004","HBASE","apachejit","2016-11-02","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","29.52","0.1111111111111111","0","0","8","1","0.0","0.0","False","0","0","0"
"0","HBASE-17005","HBASE","apachejit","2016-11-02","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","1","0","0","0","5","10","59.6","0.11363636363636363","0","0","35","5","-0.1","0.35","False","0","0","0"
"1","HBASE-17006","HBASE","apachejit","2016-11-02","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","4","69.79","0.09090909090909091","0","0","10","0","0.5","0.5","False","0","0","0"
"0","HBASE-17008","HBASE","apachejit","2017-04-08","OneSecondBeforeFirstAssignmentDate","14","0","1","1","0","0","0","0","0","14","30","83.86","0.10144927536231885","2","0","115","4","0.28213957759412306","0.492653810835629","False","0","0.0","0"
"1","HBASE-17012","HBASE","apachejit","2016-11-16","OneSecondBeforeFirstAssignmentDate","7","1","0","1","0","0","0","0","0","7","21","-29.68","0.0603448275862069","0","0","53","5","0.0","0.06666666666666667","True","0","0.0","0"
"1","HBASE-17013","HBASE","apachejit","2016-11-03","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","1","0","0","0","5","12","20.55","0.125","0","0","34","2","-0.023809523809523808","0.07142857142857142","False","0","0","0"
"0","HBASE-17014","HBASE","apachejit","2016-11-03","OneSecondBeforeFirstAssignmentDate","6","0","0","1","0","0","0","0","0","6","12","38.32","0.16216216216216217","0","0","32","1","0.05","0.35","False","0","0","0"
"0","HBASE-17017","HBASE","apachejit","2016-11-04","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","1","22.07","0.1","0","0","7","0","0.0","0.4","False","0","0","0"
"0","HBASE-1702","HBASE","apachejit","2009-07-24","OneSecondBeforeFirstAssignmentDate","5","1","0","0","0","0","0","0","0","5","11","-27.68","0.09259259259259259","0","0","30","3","-0.25952380952380955","0.1988095238095238","True","0","0","0"
"1","HBASE-17020","HBASE","apachejit","2016-11-04","OneSecondBeforeFirstAssignmentDate","10","1","0","2","0","1","1","0","0","10","53","-119.73","0.03484320557491289","2","0","139","9","-0.31500000000000006","0.5216666666666666","True","0","0","0"
"1","HBASE-17021","HBASE","apachejit","2016-11-04","OneSecondBeforeFirstAssignmentDate","3","0","0","0","0","1","0","0","0","3","7","67.76","0.1111111111111111","0","0","24","2","0.5","0.5","False","0","0.0","0"
"0","HBASE-17025","HBASE","apachejit","2016-12-12","OneSecondBeforeFirstAssignmentDate","6","0","0","0","0","1","2","0","0","6","5","84.68","0.1875","0","0","24","0","0.3181818181818182","0.6717171717171717","False","0","0.0","0"
"0","HBASE-17026","HBASE","apachejit","2016-11-04","OneSecondBeforeFirstAssignmentDate","7","2","0","1","0","0","0","0","0","7","23","49.82","0.07368421052631578","1","0","65","5","0.11296296296296296","0.6925925925925926","True","0","0","0"
"1","HBASE-1703","HBASE","apachejit","2009-07-24","OneSecondBeforeFirstAssignmentDate","10","2","0","1","0","1","1","0","0","10","28","71.18","0.0847457627118644","0","0","101","7","-0.13749999999999998","0.3819444444444444","False","0","0","0"
"1","HBASE-17030","HBASE","apachejit","2016-11-04","OneSecondBeforeFirstAssignmentDate","13","1","0","1","0","2","0","0","0","13","28","41.03","0.11711711711711711","0","0","96","3","-0.5416666666666666","0.6805555555555555","False","0","0","0"
"1","HBASE-17033","HBASE","apachejit","2016-11-05","OneSecondBeforeFirstAssignmentDate","8","2","0","0","0","0","0","0","0","8","24","62.44","0.06779661016949153","0","0","77","5","-0.11477272727272726","0.6132575757575757","True","0","0","0"
"1","HBASE-17045","HBASE","apachejit","2017-01-10","OneSecondBeforeFirstAssignmentDate","17","0","0","2","0","0","1","0","1","17","29","47.38","0.136","1","0","108","2","-0.12373737373737376","0.5034965034965035","False","3","0.75","1"
"0","HBASE-17048","HBASE","apachejit","2016-11-24","OneSecondBeforeFirstAssignmentDate","4","1","0","0","0","0","1","0","0","4","8","-23.59","0.10810810810810811","0","0","31","3","0.15000000000000002","0.575","True","1","0.2","1"
"0","HBASE-17057","HBASE","apachejit","2016-11-29","OneSecondBeforeFirstAssignmentDate","8","0","0","2","0","0","0","0","0","8","20","71.65","0.10526315789473684","2","1","66","0","-0.13229166666666667","0.40833333333333327","False","0","0","0"
"1","HBASE-17067","HBASE","apachejit","2016-11-10","OneSecondBeforeFirstAssignmentDate","9","0","0","0","0","2","3","0","0","9","15","74.49","0.16363636363636364","0","0","42","0","0.0","0.0","False","0","0","0"
"0","HBASE-17069","HBASE","apachejit","2017-02-09","OneSecondBeforeFirstAssignmentDate","60","0","0","0","0","2","94","0","0","60","342","-88.02","0.03669724770642202","2","0","590","62","-0.03095520421607378","0.37222661396574447","True","8","0.2222222222222222","1"
"0","HBASE-17071","HBASE","apachejit","2016-11-11","OneSecondBeforeFirstAssignmentDate","13","2","0","2","0","0","0","0","0","13","16","79.87","0.13978494623655913","1","0","76","5","0.019999999999999983","0.62","False","0","0","0"
"0","HBASE-17073","HBASE","apachejit","2016-11-11","OneSecondBeforeFirstAssignmentDate","16","1","0","2","0","3","0","0","0","16","45","93.64","0.08888888888888889","1","0","153","16","0.03333333333333333","0.15","False","0","0","0"
"0","HBASE-17077","HBASE","apachejit","2016-11-12","OneSecondBeforeFirstAssignmentDate","24","2","0","1","0","0","0","0","0","24","34","92.32","0.13333333333333333","0","1","153","6","0.1643048128342246","0.5630570409982175","False","0","0","0"
"0","HBASE-17080","HBASE","apachejit","2016-11-18","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","23","-92.22","0.03937007874015748","0","0","49","10","-0.2488095238095238","0.37857142857142856","True","0","0.0","0"
"1","HBASE-17081","HBASE","apachejit","2016-11-12","OneSecondBeforeFirstAssignmentDate","8","0","0","0","0","0","0","0","0","8","14","54.22","0.13114754098360656","0","0","51","0","-0.044444444444444446","0.7416666666666667","False","0","0","0"
"1","HBASE-17085","HBASE","apachejit","2016-11-13","OneSecondBeforeFirstAssignmentDate","7","2","0","2","0","2","0","0","0","7","14","46.33","0.1076923076923077","0","1","57","1","-0.0696969696969697","0.49242424242424243","False","0","0","0"
"0","HBASE-17086","HBASE","apachejit","2016-11-25","OneSecondBeforeFirstAssignmentDate","7","1","0","0","0","0","0","0","0","7","15","60.35","0.09333333333333334","0","1","59","6","0.0","0.3","False","0","0.0","0"
"0","HBASE-17087","HBASE","apachejit","2016-11-14","OneSecondBeforeFirstAssignmentDate","10","0","0","1","0","0","0","0","0","10","11","67.45","0.23255813953488372","1","0","37","1","0.24318181818181817","0.5522727272727272","False","0","0","0"
"1","HBASE-17088","HBASE","apachejit","2016-11-14","OneSecondBeforeFirstAssignmentDate","11","1","0","0","0","2","2","0","0","11","25","27.89","0.102803738317757","1","0","86","9","0.1632996632996633","0.7097643097643098","True","0","0","0"
"0","HBASE-1709","HBASE","apachejit","2009-07-27","OneSecondBeforeFirstAssignmentDate","4","0","0","0","0","0","0","0","0","4","12","69.99","0.07692307692307693","0","0","39","3","0.0","1.0","False","0","0","0"
"0","HBASE-17090","HBASE","apachejit","2016-11-14","OneSecondBeforeFirstAssignmentDate","12","2","0","1","0","1","0","0","0","12","14","73.0","0.23529411764705882","0","0","48","1","0.2333333333333333","0.7000000000000001","False","0","0","0"
"1","HBASE-17095","HBASE","apachejit","2016-11-15","OneSecondBeforeFirstAssignmentDate","8","3","0","1","0","4","0","0","0","8","15","56.25","0.09302325581395349","0","0","60","3","-0.1","0.725","True","0","0","0"
"0","HBASE-17105","HBASE","apachejit","2016-11-16","OneSecondBeforeFirstAssignmentDate","5","0","0","0","0","0","0","0","0","5","3","-33.77","0.3333333333333333","0","0","12","1","0.0","0.0","False","0","0","0"
"1","HBASE-17110","HBASE","apachejit","2016-11-16","OneSecondBeforeFirstAssignmentDate","31","2","0","1","0","3","1","0","3","31","91","60.95","0.07828282828282829","3","0","299","25","0.20158549783549784","0.49836038961038953","True","0","0","0"
"1","HBASE-17114","HBASE","apachejit","2016-11-16","OneSecondBeforeFirstAssignmentDate","13","3","0","3","0","1","0","0","0","13","29","61.97","0.09848484848484848","3","0","106","5","0.35918367346938773","0.5775510204081632","True","0","0","0"
"1","HBASE-17123","HBASE","apachejit","2016-11-18","OneSecondBeforeFirstAssignmentDate","12","2","0","0","0","0","0","0","0","12","21","41.77","0.13953488372093023","0","0","65","0","-0.125","0.7541666666666668","True","2","0.6666666666666666","1"
"1","HBASE-17125","HBASE","apachejit","2017-03-09","OneSecondBeforeFirstAssignmentDate","45","7","0","6","0","1","2","0","0","45","101","76.11","0.09955752212389381","0","0","360","25","0.0404040404040404","0.5250505050505051","True","3","0.21428571428571427","1"
"0","HBASE-17126","HBASE","apachejit","2016-11-18","OneSecondBeforeFirstAssignmentDate","1","0","0","0","0","0","0","0","0","1","3","1.09","0.0625","0","0","11","1","-0.125","0.375","False","0","0","0"
